liczbaPodzialow,funkcja,bladTrapezow,bladSimpsona,bladCSI
6041,2,1.0497197555636717E-9,1.1657341758564144E-15,1.0497767655159862E-9
6041,3,6.344842429228947E-10,1.2490009027033011E-15,6.344953173975654E-10
6051,1,4.256518729151004E-8,2.5673907444456745E-15,4.2565189178889185E-8
6051,2,1.0462528066135235E-9,6.106226635438361E-16,1.0462228305918586E-9
6051,3,6.323873369407096E-10,8.326672684688674E-16,6.323887247194904E-10
6061,1,4.2424844887145596E-8,1.304512053934559E-15,4.242487119943128E-8
6061,2,1.0428047869659451E-9,5.551115123125783E-17,1.04280140078572E-9
6061,3,6.303040867017273E-10,9.71445146547012E-16,6.303027266785222E-10
6071,1,4.2285199133851314E-8,2.8449465006019636E-15,4.2285131202079995E-8
6071,2,1.039371477773443E-9,3.885780586188048E-16,1.039426433813162E-9
6071,3,6.282286635350687E-10,2.609024107869118E-15,6.282606102026023E-10
6081,1,4.2146241191476363E-8,1.3600232051658168E-15,4.2146265172293695E-8
6081,2,1.03595571010473E-9,1.6653345369377348E-16,1.0359511026791779E-9
6081,3,6.261630103310267E-10,1.915134717478395E-15,6.261612062186117E-10
6091,1,4.200796487052738E-8,8.049116928532385E-16,4.2007907180563464E-8
6091,2,1.0325572619152013E-9,2.7755575615628914E-16,1.0326345889488664E-9
6091,3,6.241107908255827E-10,1.8041124150158794E-15,6.241588079713978E-10
6101,1,4.187036749259132E-8,4.163336342344337E-17,4.187039295833195E-8
6101,2,1.0291752450264369E-9,2.220446049250313E-16,1.0291034691078949E-9
6101,3,6.220650383692572E-10,1.942890293094024E-15,6.220199078033062E-10
6111,1,4.1733447836422854E-8,1.582067810090848E-15,4.173342252333789E-8
6111,2,1.0258077165481438E-9,6.661338147750939E-16,1.0258089933046222E-9
6111,3,6.200314983662025E-10,7.216449660063518E-16,6.200328583894077E-10
6121,1,4.159719839413878E-8,1.8041124150158794E-16,4.159711800011401E-8
6121,2,1.0224591173724207E-9,1.9984014443252818E-15,1.0225073565628406E-9
6121,3,6.180067013694668E-10,3.3306690738754696E-16,6.180505551789395E-10
6131,1,4.146161572404772E-8,1.4016565685892601E-15,4.146165191731832E-8
6131,2,1.0191262833636472E-9,3.885780586188048E-16,1.019099582499905E-9
6131,3,6.159925070026162E-10,1.3877787807814457E-16,6.159872611988249E-10
6141,1,4.132669209622186E-8,2.192690473634684E-15,4.132661660105619E-8
6141,2,1.0158107688340579E-9,4.996003610813204E-16,1.015836470497078E-9
6141,3,6.139879438205043E-10,1.942890293094024E-16,6.139879160649286E-10
6151,1,4.1192427482905636E-8,2.0816681711721685E-16,4.1192422611802115E-8
6151,2,1.0125106308933596E-9,1.0547118733938987E-15,1.0125917326853084E-9
6151,3,6.119928452896772E-10,1.6653345369377348E-16,6.120463857950398E-10
6161,1,4.1058817235040124E-8,1.5681900222830336E-15,4.105879083948771E-8
6161,2,1.0092278679429967E-9,1.1657341758564144E-15,1.0092446878218198E-9
6161,3,6.100075722326181E-10,1.3877787807814457E-16,6.100102645234529E-10
6171,1,4.092585551007666E-8,8.049116928532385E-16,4.092587271853354E-8
6171,2,1.005957650512812E-9,5.551115123125783E-17,1.005899530337473E-9
6171,3,6.080317083156928E-10,1.3322676295501878E-15,6.079901304634205E-10
6181,1,4.079353574382161E-8,9.159339953157541E-16,4.079356688557745E-8
6181,2,1.0027070840301633E-9,2.7755575615628914E-16,1.0026022234654874E-9
6181,3,6.060660306950183E-10,9.71445146547012E-16,6.060089652315526E-10
6191,1,4.066185944895384E-8,3.0531133177191805E-16,4.066173067696077E-8
6191,2,9.994697847126588E-10,1.27675647831893E-15,9.995536620621692E-10
6191,3,6.041100675258093E-10,1.0547118733938987E-15,6.041739886164521E-10
6201,1,4.053081843757855E-8,1.124100812432971E-15,4.0530900219382104E-8
6201,2,9.962478064728941E-10,2.7755575615628914E-16,9.961596547647389E-10
6201,3,6.021633747188559E-10,1.3877787807814457E-16,6.021044773873996E-10
6211,1,4.040040950392676E-8,1.3600232051658168E-15,4.0400371298376925E-8
6211,2,9.930443134464895E-10,9.43689570931383E-16,9.931132582963187E-10
6211,3,6.00225674718402E-10,3.3306690738754696E-16,6.002404406846296E-10
6221,1,4.027063106593065E-8,1.5265566588595902E-16,4.0270638185235796E-8
6221,2,9.898523112283897E-10,7.216449660063518E-16,9.89903048420615E-10
6221,3,5.982968565021451E-10,2.4702462297909733E-15,5.983043227519858E-10
6231,1,4.014147499120657E-8,1.4849232954361469E-15,4.014143009656301E-8
6231,2,9.866784611567425E-10,6.106226635438361E-16,9.867209826985857E-10
6231,3,5.963787796936515E-10,3.885780586188048E-16,5.963861626767653E-10
6241,1,4.0012939239719714E-8,6.245004513516506E-16,4.0012923224752583E-8
6241,2,9.835205427854987E-10,3.885780586188048E-16,9.834728031954398E-10
6241,3,5.944694736470524E-10,2.7200464103316335E-15,5.94462423730846E-10
6251,1,3.9885023436769806E-8,1.6792123247455493E-15,3.98849864524653E-8
6251,2,9.803731160218376E-10,1.8318679906315083E-15,9.804426159831792E-10
6251,3,5.925682444729574E-10,1.0547118733938987E-15,5.925822610386433E-10
6261,1,3.975771373232462E-8,1.096345236817342E-15,3.9757655639904854E-8
6261,2,9.77244507538444E-10,2.0539125955565396E-15,9.773475917462804E-10
6261,3,5.906770628172353E-10,5.551115123125783E-16,5.907397349069754E-10
6271,1,3.963102061799173E-8,5.967448757360216E-16,3.96309781935944E-8
6271,2,9.741321083112098E-10,3.885780586188048E-16,9.741790152340002E-10
6271,3,5.887953735683737E-10,2.7755575615628914E-16,5.888397824893588E-10
6281,1,3.950492538651318E-8,1.304512053934559E-15,3.950492669102523E-8
6281,2,9.710320880707002E-10,8.326672684688674E-16,9.710393045203602E-10
6281,3,5.869224828369823E-10,2.831068712794149E-15,5.869207619912942E-10
6291,1,3.937943314491488E-8,1.6237011735142914E-15,3.9379427968500025E-8
6291,2,9.679478885082915E-10,1.609823385706477E-15,9.679632650971826E-10
6291,3,5.850583351119099E-10,3.3306690738754696E-16,5.850583628674855E-10
6301,1,3.925453853637073E-8,1.2628786905111156E-15,3.925449157393679E-8
6301,2,9.64877178155632E-10,7.216449660063518E-16,9.648127297090525E-10
6301,3,5.832020699703122E-10,1.2212453270876722E-15,5.831887195384411E-10
6311,1,3.913023670365501E-8,9.71445146547012E-17,3.913016802248315E-8
6311,2,9.618214003026537E-10,1.1657341758564144E-15,9.618381091591743E-10
6311,3,5.813553527467263E-10,1.1102230246251565E-16,5.813544090571554E-10
6321,1,3.900652509325475E-8,1.970645868709653E-15,3.900645698107219E-8
6321,2,9.587815541500788E-10,2.7755575615628914E-16,9.588525529125036E-10
6321,3,5.79517406285035E-10,1.942890293094024E-15,5.7956384136304E-10
6331,1,3.888339825119935E-8,3.094746681142624E-15,3.888341218449831E-8
6331,2,9.557551972072531E-10,1.6653345369377348E-16,9.557591940101418E-10
6331,3,5.776863987172476E-10,1.3322676295501878E-15,5.77685288494223E-10
6341,1,3.8760852874575313E-8,5.828670879282072E-16,3.876080248432778E-8
6341,2,9.527438282752598E-10,1.0547118733938987E-15,9.526712752006006E-10
6341,3,5.758682142253946E-10,1.27675647831893E-15,5.758584720183535E-10
6351,1,3.863888518862435E-8,5.828670879282072E-16,3.8639092619918713E-8
6351,2,9.497470032648891E-10,6.661338147750939E-16,9.496923247809264E-10
6351,3,5.740545816479425E-10,1.915134717478395E-15,5.74011366216709E-10
6361,1,3.8517497510937027E-8,1.6792123247455493E-15,3.851754540318275E-8
6361,2,9.467615025293696E-10,4.440892098500626E-16,9.46756284481154E-10
6361,3,5.722519125228587E-10,1.3877787807814457E-15,5.722510521000146E-10
6371,1,3.8396674326146574E-8,1.124100812432971E-15,3.839671383620846E-8
6371,2,9.4379132287159E-10,9.43689570931383E-16,9.437319259397725E-10
6371,3,5.704551830909566E-10,5.551115123125783E-16,5.704429706376857E-10
6381,1,3.827642379439222E-8,2.0816681711721685E-15,3.827638875297801E-8
6381,2,9.408354095796767E-10,1.1102230246251565E-15,9.408432366520003E-10
6381,3,5.686705273344472E-10,4.163336342344337E-16,5.686711379571108E-10
6391,1,3.8156734730177E-8,1.3461454173580023E-15,3.815668961348884E-8
6391,2,9.3789331856442E-10,1.5543122344752192E-15,9.379771959139305E-10
6391,3,5.668939206948664E-10,1.970645868709653E-15,5.669474334446534E-10
6401,1,3.803760564857761E-8,5.412337245047638E-16,3.803756823406168E-8
6401,2,9.34965549426181E-10,4.996003610813204E-16,9.34995081358636E-10
6401,3,5.651220325031403E-10,1.3877787807814457E-15,5.651195900124861E-10
6411,1,3.791903531447094E-8,1.0824674490095276E-15,3.791895611393592E-8
6411,2,9.320506588750277E-10,1.1102230246251565E-15,9.320639815513232E-10
6411,3,5.633599697851821E-10,1.1379786002407855E-15,5.633621069645045E-10
6421,1,3.780101975880967E-8,1.5959455978986625E-15,3.780103743911134E-8
6421,2,9.291511449127654E-10,9.43689570931383E-16,9.292184799392089E-10
6421,3,5.616079268300211E-10,9.43689570931383E-16,5.616155318577398E-10
6431,1,3.7683551293299367E-8,6.938893903907228E-17,3.768344150612002E-8
6431,2,9.262620670469346E-10,1.1102230246251565E-15,9.263522726676854E-10
6431,3,5.598616847901638E-10,2.914335439641036E-15,5.599188890315077E-10
6441,1,3.756663188858589E-8,1.457167719820518E-15,3.756668279231157E-8
6441,2,9.233896425264732E-10,1.4988010832439613E-15,9.234620290676787E-10
6441,3,5.581238804452937E-10,1.7486012637846216E-15,5.581380913000089E-10
6451,1,3.745025356494125E-8,1.734723475976807E-15,3.745024571011335E-8
6451,2,9.205287643254678E-10,4.996003610813204E-16,9.205359252639767E-10
6451,3,5.563950966624986E-10,8.326672684688674E-17,5.56397233841821E-10
6461,1,3.733441335251886E-8,3.594347042223944E-15,3.733439293829299E-8
6461,2,9.176807092003969E-10,8.326672684688674E-16,9.176787107989526E-10
6461,3,5.546758052865641E-10,1.8596235662471372E-15,5.546774151099498E-10
6471,1,3.721911509546594E-8,1.790234627208065E-15,3.721915045606927E-8
6471,2,9.148463653296801E-10,4.996003610813204E-16,9.148171109529812E-10
6471,3,5.529623425815089E-10,1.8041124150158794E-15,5.529586233343764E-10
6481,1,3.7104346081728856E-8,4.0245584642661925E-16,3.7104307210045206E-8
6481,2,9.120258992467711E-10,6.106226635438361E-16,9.121466915118503E-10
6481,3,5.51259038417129E-10,2.4424906541753444E-15,5.513099143872324E-10
6491,1,3.699010861502039E-8,1.5404344466674047E-15,3.699001796531043E-8
6491,2,9.092182007286453E-10,8.326672684688674E-16,9.092456787485048E-10
6491,3,5.495589261439449E-10,7.216449660063518E-16,5.49568085483898E-10
6501,1,3.687639868465986E-8,2.1510571102112408E-15,3.687636176974429E-8
6501,2,9.064220485299757E-10,1.1102230246251565E-15,9.064050621176989E-10
6501,3,5.478693054783434E-10,8.881784197001252E-16,5.478683340331969E-10
6511,1,3.676321509715752E-8,2.67841304690819E-15,3.67632397024753E-8
6511,2,9.036407178086847E-10,1.6653345369377348E-16,9.036575376875078E-10
6511,3,5.461878727075486E-10,2.220446049250313E-16,5.46183154259694E-10
6521,1,3.665054680579427E-8,8.326672684688674E-17,3.66506083537832E-8
6521,2,9.008704338064888E-10,3.885780586188048E-16,9.007619095058317E-10
6521,3,5.445128792302967E-10,1.1102230246251565E-15,5.44457395834641E-10
6531,1,3.6538395059571016E-8,4.718447854656915E-16,3.653841132433833E-8
6531,2,8.981145271924618E-10,4.440892098500626E-16,8.981823063081151E-10
6531,3,5.428477389823883E-10,1.8041124150158794E-15,5.428640592608502E-10
6541,1,3.642675761028613E-8,2.3592239273284576E-15,3.6426725996685505E-8
6541,2,8.953717767212765E-10,4.440892098500626E-16,8.954250674264586E-10
6541,3,5.411875947380906E-10,1.1379786002407855E-15,5.412356396394813E-10
6551,1,3.631563454120634E-8,1.6514567491299204E-15,3.631558878613994E-8
6551,2,8.926384076346494E-10,8.326672684688674E-16,8.925978289830994E-10
6551,3,5.395385804796149E-10,9.992007221626409E-16,5.395245916695046E-10
6561,1,3.6205018483226326E-8,3.4555691641457997E-15,3.620513847057971E-8
6561,2,8.899206926926695E-10,1.942890293094024E-15,8.898312087168847E-10
6561,3,5.378968936931017E-10,1.1934897514720433E-15,5.378471834571741E-10
6571,1,3.6094905606076644E-8,4.08006961549745E-15,3.60948106126191E-8
6571,2,8.87213635891726E-10,4.440892098500626E-16,8.872838574980335E-10
6571,3,5.362596755542626E-10,2.220446049250313E-15,5.363057498097845E-10
6581,1,3.5985293203588675E-8,6.800116025829084E-16,3.598537381965805E-8
6581,2,8.845194576778681E-10,2.0539125955565396E-15,8.844641685712418E-10
6581,3,5.346300346875665E-10,1.0547118733938987E-15,5.345865694561525E-10
6591,1,3.5876180290439486E-8,1.3877787807814457E-16,3.587618405131998E-8
6591,2,8.818357710715929E-10,8.881784197001252E-16,8.81786088591241E-10
6591,3,5.330108021617264E-10,2.0261570199409107E-15,5.329999774872363E-10
6601,1,3.576756479883869E-8,1.5265566588595902E-16,3.576761678503182E-8
6601,2,8.791679051434187E-10,1.1102230246251565E-15,8.791389838336272E-10
6601,3,5.313966766617995E-10,1.887379141862766E-15,5.31390570435164E-10
6611,1,3.565943831884688E-8,8.326672684688674E-17,3.565940179250937E-8
6611,2,8.765113634900956E-10,1.1102230246251565E-15,8.765057568638213E-10
6611,3,5.297894067890496E-10,1.2490009027033011E-15,5.297899063894107E-10
6621,1,3.555180638770139E-8,2.498001805406602E-16,3.555188102244422E-8
6621,2,8.738642032213306E-10,1.0547118733938987E-15,8.737689460858178E-10
6621,3,5.28191074211648E-10,9.992007221626409E-16,5.281296511228106E-10
6631,1,3.5444655599459196E-8,4.163336342344337E-17,3.544459106774589E-8
6631,2,8.712300325619537E-10,1.1102230246251565E-15,8.713135768445568E-10
6631,3,5.265979041713109E-10,2.1371793224034263E-15,5.266470870513018E-10
6641,1,3.5337992365658266E-8,2.2343238370581275E-15,3.533794981636085E-8
6641,2,8.686090180454187E-10,6.661338147750939E-16,8.685966390586941E-10
6641,3,5.250117562916046E-10,8.049116928532385E-16,5.250168633175178E-10
6651,1,3.523180794329228E-8,2.3592239273284576E-15,3.52318313689981E-8
6651,2,8.659990502479786E-10,1.6653345369377348E-16,8.659055694693052E-10
6651,3,5.234353506189393E-10,1.1657341758564144E-15,5.233824484918159E-10
6661,1,3.5126101860516457E-8,2.373101715136272E-15,3.5126074077185265E-8
6661,2,8.634017945041705E-10,8.881784197001252E-16,8.633315173867118E-10
6661,3,5.218666609962952E-10,2.7755575615628914E-16,5.218616372371088E-10
6671,1,3.502087154994005E-8,2.636779683484747E-16,3.502080317407952E-8
6671,2,8.608133650334082E-10,1.1102230246251565E-15,8.608608825788622E-10
6671,3,5.203050490454331E-10,4.718447854656915E-16,5.20347154253642E-10
6681,1,3.49161130841491E-8,2.192690473634684E-15,3.4916159102893474E-8
6681,2,8.582397570400246E-10,1.27675647831893E-15,8.58126791847269E-10
6681,3,5.187471285861278E-10,1.0547118733938987E-15,5.186814311386456E-10
6691,1,3.4811822466340736E-8,4.163336342344337E-16,3.4811792143374376E-8
6691,2,8.556735320297548E-10,4.996003610813204E-16,8.556073627374872E-10
6691,3,5.171959804872728E-10,4.718447854656915E-16,5.171846007012704E-10
6701,1,3.470800320759526E-8,9.020562075079397E-16,3.470807311001245E-8
6701,2,8.531224060526199E-10,2.7200464103316335E-15,8.530181561106076E-10
6701,3,5.156566007524788E-10,1.6653345369377348E-16,5.155946225521291E-10
6711,1,3.4604641152569116E-8,1.5404344466674047E-15,3.460472666749759E-8
6711,2,8.505824378168825E-10,6.661338147750939E-16,8.504912885065607E-10
6711,3,5.141201908642756E-10,1.6653345369377348E-16,5.140630976452343E-10
6721,1,3.450174294872266E-8,5.412337245047638E-16,3.450183141961993E-8
6721,2,8.480529611887277E-10,1.3322676295501878E-15,8.479783542014729E-10
6721,3,5.12590747625552E-10,2.1094237467877974E-15,5.12549946929397E-10
6731,1,3.439930390536361E-8,1.304512053934559E-15,3.439921927861356E-8
6731,2,8.455350308800291E-10,1.7208456881689926E-15,8.456055300420928E-10
6731,3,5.110675771469175E-10,1.1102230246251565E-16,5.111172318716939E-10
6741,1,3.4297318360354545E-8,1.734723475976807E-15,3.429736630811142E-8
6741,2,8.430298681361137E-10,1.3877787807814457E-15,8.429468234538717E-10
6741,3,5.095515676067919E-10,3.3306690738754696E-16,5.095422139778094E-10
6751,1,3.4195788908841784E-8,5.689893001203927E-16,3.41959199012809E-8
6751,2,8.405322549087657E-10,6.661338147750939E-16,8.404441032006105E-10
6751,3,5.080456610961903E-10,3.1086244689504383E-15,5.08001057886176E-10
6761,1,3.409470736293052E-8,3.8441472227646045E-15,3.4094689099761766E-8
6761,2,8.380496852034014E-10,8.881784197001252E-16,8.380089400183977E-10
6761,3,5.065430019879358E-10,7.771561172376096E-16,5.065477759469417E-10
6771,1,3.399407262627552E-8,7.91033905045424E-16,3.3994134313042323E-8
6771,2,8.35574776036907E-10,2.4980018054066022E-15,8.35488123129835E-10
6771,3,5.050480311741268E-10,8.881784197001252E-16,5.049887730201874E-10
6781,1,3.389388530949944E-8,3.191891195797325E-16,3.3893912815274874E-8
6781,2,8.331125234128933E-10,1.27675647831893E-15,8.331069722977702E-10
6781,3,5.03560193543251E-10,3.608224830031759E-16,5.035576955414456E-10
6791,1,3.3794136850007206E-8,1.304512053934559E-15,3.3794092552108523E-8
6791,2,8.30661150974521E-10,2.6645352591003757E-15,8.306714205374988E-10
6791,3,5.020785176501619E-10,2.1094237467877974E-15,5.020797666510646E-10
6801,1,3.369483028703435E-8,6.522560269672795E-16,3.3694881468315785E-8
6801,2,8.282192154318579E-10,1.3322676295501878E-15,8.280966468099393E-10
6801,3,5.006017822495323E-10,3.0531133177191805E-16,5.005402203828169E-10
6811,1,3.359596079111071E-8,3.066991105526995E-15,3.359598690910737E-8
6811,2,8.257911576770027E-10,1.1657341758564144E-15,8.25764345790958E-10
6811,3,4.991315138980212E-10,5.273559366969494E-16,4.991320690095336E-10
6821,1,3.3497524309922255E-8,4.3021142204224816E-16,3.349745139602511E-8
6821,2,8.233694837045391E-10,1.3877787807814457E-15,8.234429804687693E-10
6821,3,4.976701550862828E-10,1.4988010832439613E-15,4.977122325389161E-10
6831,1,3.339952274472591E-8,9.71445146547012E-17,3.33994228107759E-8
6831,2,8.209615764975808E-10,6.661338147750939E-16,8.210150892473678E-10
6831,3,4.962160127242043E-10,6.106226635438361E-16,4.962617816683945E-10
6841,1,3.33019492260167E-8,2.1371793224034263E-15,3.330202294482554E-8
6841,2,8.185629951640294E-10,5.551115123125783E-17,8.184852795523057E-10
6841,3,4.947662279874976E-10,9.71445146547012E-16,4.947165455071456E-10
6851,1,3.3204802157849045E-8,3.969047313034935E-15,3.320480604362963E-8
6851,2,8.161759046387829E-10,2.275957200481571E-15,8.161107345472374E-10
6851,3,4.933205788315576E-10,1.3877787807814457E-16,4.933046193755786E-10
6861,1,3.310808087408912E-8,1.124100812432971E-15,3.3107976499247016E-8
6861,2,8.137978069200358E-10,1.609823385706477E-15,8.138554274950138E-10
6861,3,4.918832841038778E-10,8.326672684688674E-17,4.919352147858547E-10
6871,1,3.301177908809905E-8,9.575673587391975E-16,3.3011803096671954E-8
6871,2,8.114303118311739E-10,4.996003610813204E-16,8.113746341464889E-10
6871,3,4.904553430051806E-10,1.5543122344752192E-15,4.904367745250937E-10
6881,1,3.2915896702734315E-8,1.970645868709653E-15,3.29159411116553E-8
6881,2,8.090735303944996E-10,1.1102230246251565E-15,8.089472425254485E-10
6881,3,4.890291505077471E-10,1.1102230246251565E-15,4.889687543752075E-10
6891,1,3.282043632701903E-8,1.6792123247455493E-15,3.2820347356521395E-8
6891,2,8.067274070988617E-10,2.220446049250313E-16,8.068257728588435E-10
6891,3,4.876132830844426E-10,1.5543122344752192E-15,4.876775649975684E-10
6901,1,3.272538671994507E-8,2.4147350785597155E-15,3.2725345350259616E-8
6901,2,8.04389721498211E-10,4.996003610813204E-16,8.043328225681989E-10
6901,3,4.861987756843433E-10,8.326672684688674E-16,4.861868685424042E-10
6911,1,3.263075080972566E-8,1.0824674490095276E-15,3.2630717489157135E-8
6911,2,8.020641928396799E-10,1.5543122344752192E-15,8.021171504779545E-10
6911,3,4.84792789245958E-10,2.1094237467877974E-15,4.848070278562489E-10
6921,1,3.2536523267290285E-8,4.468647674116255E-15,3.253655059265448E-8
